epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
134,757.986,0.93693,2.38206,1.35451,0.60749,0.73333,0.72678,0.57826,0.91487,2.11323,0.69798,0.00244731,0.00081577,0.00244731,0.00081577,0.00244731,0.00081577,0.00244731,0.00081577
135,763.594,0.78395,2.21859,1.16143,0.60749,0.73333,0.72678,0.57826,0.91487,2.11323,0.69798,0.00244065,0.00081355,0.00244065,0.00081355,0.00244065,0.00081355,0.00244065,0.00081355
136,770.042,1.01031,2.41014,1.43307,0.65656,0.76939,0.76385,0.58296,0.9181,2.06105,0.69462,0.00243399,0.00081133,0.00243399,0.00081133,0.00243399,0.00081133,0.00243399,0.00081133
137,778.201,0.95223,2.20327,1.34276,0.65656,0.76939,0.76385,0.58296,0.9181,2.06105,0.69462,0.00242733,0.00080911,0.00242733,0.00080911,0.00242733,0.00080911,0.00242733,0.00080911
138,783.537,0.82148,2.48097,1.18497,0.65656,0.76939,0.76385,0.58296,0.9181,2.06105,0.69462,0.00242067,0.00080689,0.00242067,0.00080689,0.00242067,0.00080689,0.00242067,0.00080689
139,790.125,0.70977,2.40803,1.07504,0.9319,0.54375,0.7164,0.54491,0.9207,1.98513,0.69524,0.00241401,0.000804671,0.00241401,0.000804671,0.00241401,0.000804671,0.00241401,0.000804671
140,795.367,0.94082,2.21847,1.36319,0.9319,0.54375,0.7164,0.54491,0.9207,1.98513,0.69524,0.00240735,0.000802451,0.00240735,0.000802451,0.00240735,0.000802451,0.00240735,0.000802451
141,800.317,1.0296,2.61098,1.38252,0.9319,0.54375,0.7164,0.54491,0.9207,1.98513,0.69524,0.00240069,0.000800231,0.00240069,0.000800231,0.00240069,0.000800231,0.00240069,0.000800231
142,806.4,0.94682,2.31094,1.32378,0.72509,0.73333,0.7869,0.59366,0.91862,1.97319,0.69861,0.00239403,0.000798011,0.00239403,0.000798011,0.00239403,0.000798011,0.00239403,0.000798011
143,811.919,1.03384,2.26602,1.3643,0.72509,0.73333,0.7869,0.59366,0.91862,1.97319,0.69861,0.00238737,0.000795792,0.00238737,0.000795792,0.00238737,0.000795792,0.00238737,0.000795792
144,817.188,0.8429,2.13143,1.2242,0.72509,0.73333,0.7869,0.59366,0.91862,1.97319,0.69861,0.00238072,0.000793572,0.00238072,0.000793572,0.00238072,0.000793572,0.00238072,0.000793572
145,822.483,0.93673,2.35373,1.3164,0.72509,0.73333,0.7869,0.59366,0.91862,1.97319,0.69861,0.00237406,0.000791352,0.00237406,0.000791352,0.00237406,0.000791352,0.00237406,0.000791352
146,829.285,0.76573,2.44997,1.23363,0.7855,0.77076,0.81495,0.61134,0.90162,1.87673,0.68611,0.0023674,0.000789132,0.0023674,0.000789132,0.0023674,0.000789132,0.0023674,0.000789132
147,834.597,1.08078,2.11923,1.44718,0.7855,0.77076,0.81495,0.61134,0.90162,1.87673,0.68611,0.00236074,0.000786912,0.00236074,0.000786912,0.00236074,0.000786912,0.00236074,0.000786912
148,839.734,0.79605,2.1627,1.16362,0.7855,0.77076,0.81495,0.61134,0.90162,1.87673,0.68611,0.00235408,0.000784693,0.00235408,0.000784693,0.00235408,0.000784693,0.00235408,0.000784693
149,846.288,0.879,2.33892,1.30963,0.79507,0.8,0.82443,0.61224,0.88283,1.8381,0.67864,0.00234742,0.000782473,0.00234742,0.000782473,0.00234742,0.000782473,0.00234742,0.000782473
150,851.721,0.77861,2.20398,1.22086,0.79507,0.8,0.82443,0.61224,0.88283,1.8381,0.67864,0.00234076,0.000780253,0.00234076,0.000780253,0.00234076,0.000780253,0.00234076,0.000780253
151,857.11,0.81847,2.26402,1.27779,0.79507,0.8,0.82443,0.61224,0.88283,1.8381,0.67864,0.0023341,0.000778033,0.0023341,0.000778033,0.0023341,0.000778033,0.0023341,0.000778033
152,863.585,0.71911,1.95799,1.18153,0.81546,0.8,0.82088,0.61605,0.87594,1.82737,0.67984,0.00232744,0.000775814,0.00232744,0.000775814,0.00232744,0.000775814,0.00232744,0.000775814
153,868.84,0.75405,1.98027,1.18913,0.81546,0.8,0.82088,0.61605,0.87594,1.82737,0.67984,0.00232078,0.000773594,0.00232078,0.000773594,0.00232078,0.000773594,0.00232078,0.000773594
154,874.002,1.06592,2.34916,1.56514,0.81546,0.8,0.82088,0.61605,0.87594,1.82737,0.67984,0.00231412,0.000771374,0.00231412,0.000771374,0.00231412,0.000771374,0.00231412,0.000771374
155,880.477,0.81305,2.048,1.24869,0.84081,0.76558,0.82443,0.61218,0.89206,1.83337,0.68918,0.00230746,0.000769154,0.00230746,0.000769154,0.00230746,0.000769154,0.00230746,0.000769154
156,885.366,0.65352,2.23586,1.15206,0.84081,0.76558,0.82443,0.61218,0.89206,1.83337,0.68918,0.0023008,0.000766934,0.0023008,0.000766934,0.0023008,0.000766934,0.0023008,0.000766934
157,890.182,0.87469,2.0818,1.31194,0.84081,0.76558,0.82443,0.61218,0.89206,1.83337,0.68918,0.00229414,0.000764715,0.00229414,0.000764715,0.00229414,0.000764715,0.00229414,0.000764715
158,896.374,0.79844,2.2625,1.28636,0.89936,0.77531,0.82662,0.60839,0.92485,1.81517,0.70838,0.00228748,0.000762495,0.00228748,0.000762495,0.00228748,0.000762495,0.00228748,0.000762495
159,901.308,0.79563,2.03203,1.22027,0.89936,0.77531,0.82662,0.60839,0.92485,1.81517,0.70838,0.00228083,0.000760275,0.00228083,0.000760275,0.00228083,0.000760275,0.00228083,0.000760275
160,906.445,0.76727,2.07147,1.16457,0.89936,0.77531,0.82662,0.60839,0.92485,1.81517,0.70838,0.00227417,0.000758055,0.00227417,0.000758055,0.00227417,0.000758055,0.00227417,0.000758055
161,911.886,0.84747,2.14909,1.23117,0.89936,0.77531,0.82662,0.60839,0.92485,1.81517,0.70838,0.00226751,0.000755836,0.00226751,0.000755836,0.00226751,0.000755836,0.00226751,0.000755836
162,921.788,0.82708,2.04631,1.25353,0.9316,0.8,0.82662,0.62727,0.91196,1.78272,0.71231,0.00226085,0.000753616,0.00226085,0.000753616,0.00226085,0.000753616,0.00226085,0.000753616
163,930.811,0.83518,1.87201,1.26012,0.9316,0.8,0.82662,0.62727,0.91196,1.78272,0.71231,0.00225419,0.000751396,0.00225419,0.000751396,0.00225419,0.000751396,0.00225419,0.000751396
164,940.088,0.69535,1.8853,1.07388,0.9316,0.8,0.82662,0.62727,0.91196,1.78272,0.71231,0.00224753,0.000749176,0.00224753,0.000749176,0.00224753,0.000749176,0.00224753,0.000749176
165,951.092,0.68588,1.83293,1.12295,0.92472,0.8,0.82917,0.60434,0.91222,1.80648,0.7074,0.00224087,0.000746956,0.00224087,0.000746956,0.00224087,0.000746956,0.00224087,0.000746956
166,957.78,1.06495,2.12458,1.45509,0.92472,0.8,0.82917,0.60434,0.91222,1.80648,0.7074,0.00223421,0.000744737,0.00223421,0.000744737,0.00223421,0.000744737,0.00223421,0.000744737
167,966,0.67403,1.90715,1.13127,0.92472,0.8,0.82917,0.60434,0.91222,1.80648,0.7074,0.00222755,0.000742517,0.00222755,0.000742517,0.00222755,0.000742517,0.00222755,0.000742517
168,975.884,0.77047,1.81428,1.17749,0.87261,0.8,0.81332,0.59165,0.94978,1.89016,0.72406,0.00222089,0.000740297,0.00222089,0.000740297,0.00222089,0.000740297,0.00222089,0.000740297
169,985.439,0.7863,1.97495,1.23705,0.87261,0.8,0.81332,0.59165,0.94978,1.89016,0.72406,0.00221423,0.000738077,0.00221423,0.000738077,0.00221423,0.000738077,0.00221423,0.000738077
170,994.898,0.75966,1.92187,1.18887,0.87261,0.8,0.81332,0.59165,0.94978,1.89016,0.72406,0.00220757,0.000735858,0.00220757,0.000735858,0.00220757,0.000735858,0.00220757,0.000735858
171,1005.12,0.7358,1.87239,1.19193,0.91403,0.77369,0.83218,0.56649,1.00169,1.89197,0.74286,0.00220091,0.000733638,0.00220091,0.000733638,0.00220091,0.000733638,0.00220091,0.000733638
172,1013.95,0.70062,1.84749,1.06643,0.91403,0.77369,0.83218,0.56649,1.00169,1.89197,0.74286,0.00219425,0.000731418,0.00219425,0.000731418,0.00219425,0.000731418,0.00219425,0.000731418
173,1021.69,0.65716,1.73073,1.09095,0.91403,0.77369,0.83218,0.56649,1.00169,1.89197,0.74286,0.00218759,0.000729198,0.00218759,0.000729198,0.00218759,0.000729198,0.00218759,0.000729198
174,1031.63,0.85128,1.88074,1.28146,0.86025,0.75448,0.82275,0.56985,0.95448,1.863,0.73214,0.00218094,0.000726978,0.00218094,0.000726978,0.00218094,0.000726978,0.00218094,0.000726978
175,1039.82,0.77272,1.97059,1.15537,0.86025,0.75448,0.82275,0.56985,0.95448,1.863,0.73214,0.00217428,0.000724759,0.00217428,0.000724759,0.00217428,0.000724759,0.00217428,0.000724759
176,1047.88,0.87893,1.93028,1.24158,0.86025,0.75448,0.82275,0.56985,0.95448,1.863,0.73214,0.00216762,0.000722539,0.00216762,0.000722539,0.00216762,0.000722539,0.00216762,0.000722539
177,1055.97,0.86136,1.87874,1.23971,0.86025,0.75448,0.82275,0.56985,0.95448,1.863,0.73214,0.00216096,0.000720319,0.00216096,0.000720319,0.00216096,0.000720319,0.00216096,0.000720319
178,1064.06,0.83461,1.93857,1.20303,0.87687,0.73333,0.82275,0.57807,0.97604,1.88922,0.73538,0.0021543,0.000718099,0.0021543,0.000718099,0.0021543,0.000718099,0.0021543,0.000718099
179,1072.37,0.7104,1.84652,1.15546,0.87687,0.73333,0.82275,0.57807,0.97604,1.88922,0.73538,0.00214764,0.00071588,0.00214764,0.00071588,0.00214764,0.00071588,0.00214764,0.00071588
180,1079.33,0.86875,1.90413,1.19815,0.87687,0.73333,0.82275,0.57807,0.97604,1.88922,0.73538,0.00214098,0.00071366,0.00214098,0.00071366,0.00214098,0.00071366,0.00214098,0.00071366
181,1088.56,0.7723,1.90761,1.1958,0.87486,0.78442,0.82443,0.57894,0.97131,1.84672,0.72717,0.00213432,0.00071144,0.00213432,0.00071144,0.00213432,0.00071144,0.00213432,0.00071144
182,1094.02,0.64912,1.72946,1.04484,0.87486,0.78442,0.82443,0.57894,0.97131,1.84672,0.72717,0.00212766,0.00070922,0.00212766,0.00070922,0.00212766,0.00070922,0.00212766,0.00070922
183,1099.68,0.72579,1.77732,1.10242,0.87486,0.78442,0.82443,0.57894,0.97131,1.84672,0.72717,0.002121,0.000707,0.002121,0.000707,0.002121,0.000707,0.002121,0.000707
184,1107.59,0.7119,1.76068,1.15482,0.88578,0.78045,0.82788,0.58006,0.9388,1.79592,0.70987,0.00211434,0.000704781,0.00211434,0.000704781,0.00211434,0.000704781,0.00211434,0.000704781
185,1113.09,0.83362,1.75797,1.20142,0.88578,0.78045,0.82788,0.58006,0.9388,1.79592,0.70987,0.00210768,0.000702561,0.00210768,0.000702561,0.00210768,0.000702561,0.00210768,0.000702561
186,1118.7,0.7458,1.69962,1.20209,0.88578,0.78045,0.82788,0.58006,0.9388,1.79592,0.70987,0.00210102,0.000700341,0.00210102,0.000700341,0.00210102,0.000700341,0.00210102,0.000700341
187,1125.55,0.79654,1.9056,1.2284,0.8718,0.8,0.82662,0.60171,0.91579,1.82466,0.69941,0.00209436,0.000698121,0.00209436,0.000698121,0.00209436,0.000698121,0.00209436,0.000698121
188,1130.98,0.76591,1.75226,1.21875,0.8718,0.8,0.82662,0.60171,0.91579,1.82466,0.69941,0.0020877,0.000695902,0.0020877,0.000695902,0.0020877,0.000695902,0.0020877,0.000695902
189,1136.41,0.7938,1.86006,1.28642,0.8718,0.8,0.82662,0.60171,0.91579,1.82466,0.69941,0.00208105,0.000693682,0.00208105,0.000693682,0.00208105,0.000693682,0.00208105,0.000693682
190,1143.2,0.66589,1.83914,1.18798,0.86792,0.8,0.83218,0.58784,0.9523,1.82446,0.71905,0.00207439,0.000691462,0.00207439,0.000691462,0.00207439,0.000691462,0.00207439,0.000691462
191,1148.56,0.7037,1.6497,1.10425,0.86792,0.8,0.83218,0.58784,0.9523,1.82446,0.71905,0.00206773,0.000689242,0.00206773,0.000689242,0.00206773,0.000689242,0.00206773,0.000689242
192,1154.05,0.67189,1.64466,1.15756,0.86792,0.8,0.83218,0.58784,0.9523,1.82446,0.71905,0.00206107,0.000687022,0.00206107,0.000687022,0.00206107,0.000687022,0.00206107,0.000687022
193,1159.72,0.83118,1.8467,1.2935,0.86792,0.8,0.83218,0.58784,0.9523,1.82446,0.71905,0.00205441,0.000684803,0.00205441,0.000684803,0.00205441,0.000684803,0.00205441,0.000684803
194,1166.71,0.64798,4.521,0.91381,0.88751,0.8,0.8358,0.60023,0.95549,1.7836,0.72229,0.00204775,0.000682583,0.00204775,0.000682583,0.00204775,0.000682583,0.00204775,0.000682583
195,1172.15,0.76761,1.684,1.24338,0.88751,0.8,0.8358,0.60023,0.95549,1.7836,0.72229,0.00204109,0.000680363,0.00204109,0.000680363,0.00204109,0.000680363,0.00204109,0.000680363
196,1177.56,0.72251,1.6935,1.14488,0.88751,0.8,0.8358,0.60023,0.95549,1.7836,0.72229,0.00203443,0.000678143,0.00203443,0.000678143,0.00203443,0.000678143,0.00203443,0.000678143
197,1184.11,0.5961,4.33247,0.93137,0.89096,0.8,0.83218,0.59514,0.96703,1.69834,0.72103,0.00202777,0.000675924,0.00202777,0.000675924,0.00202777,0.000675924,0.00202777,0.000675924
198,1189.57,0.76833,1.75071,1.15779,0.89096,0.8,0.83218,0.59514,0.96703,1.69834,0.72103,0.00202111,0.000673704,0.00202111,0.000673704,0.00202111,0.000673704,0.00202111,0.000673704
199,1194.82,0.67897,1.61542,1.08145,0.89096,0.8,0.83218,0.59514,0.96703,1.69834,0.72103,0.00201445,0.000671484,0.00201445,0.000671484,0.00201445,0.000671484,0.00201445,0.000671484
200,1201.33,0.71119,1.65684,1.13238,0.90968,0.8,0.83218,0.61616,0.9391,1.66737,0.70995,0.00200779,0.000669264,0.00200779,0.000669264,0.00200779,0.000669264,0.00200779,0.000669264
201,1206.61,0.69612,1.92985,1.05793,0.90968,0.8,0.83218,0.61616,0.9391,1.66737,0.70995,0.00200113,0.000667044,0.00200113,0.000667044,0.00200113,0.000667044,0.00200113,0.000667044
202,1212.06,1.29062,3.39082,1.59875,0.90968,0.8,0.83218,0.61616,0.9391,1.66737,0.70995,0.00199447,0.000664825,0.00199447,0.000664825,0.00199447,0.000664825,0.00199447,0.000664825
203,1218.5,0.75767,1.80849,1.20776,0.887,0.79695,0.84022,0.62922,0.93799,1.643,0.70447,0.00198781,0.000662605,0.00198781,0.000662605,0.00198781,0.000662605,0.00198781,0.000662605
204,1224.21,0.75657,1.7008,1.25751,0.887,0.79695,0.84022,0.62922,0.93799,1.643,0.70447,0.00198116,0.000660385,0.00198116,0.000660385,0.00198116,0.000660385,0.00198116,0.000660385
205,1229.73,0.71293,1.58514,1.08563,0.887,0.79695,0.84022,0.62922,0.93799,1.643,0.70447,0.0019745,0.000658165,0.0019745,0.000658165,0.0019745,0.000658165,0.0019745,0.000658165
206,1236.77,0.80156,1.67914,1.19158,0.87956,0.79315,0.8358,0.63235,0.93983,1.59686,0.70606,0.00196784,0.000655946,0.00196784,0.000655946,0.00196784,0.000655946,0.00196784,0.000655946
207,1242.36,0.70935,1.468,1.06492,0.87956,0.79315,0.8358,0.63235,0.93983,1.59686,0.70606,0.00196118,0.000653726,0.00196118,0.000653726,0.00196118,0.000653726,0.00196118,0.000653726
208,1248.11,0.73002,1.63928,1.13082,0.87956,0.79315,0.8358,0.63235,0.93983,1.59686,0.70606,0.00195452,0.000651506,0.00195452,0.000651506,0.00195452,0.000651506,0.00195452,0.000651506
209,1253.83,0.8047,1.77023,1.25135,0.87956,0.79315,0.8358,0.63235,0.93983,1.59686,0.70606,0.00194786,0.000649286,0.00194786,0.000649286,0.00194786,0.000649286,0.00194786,0.000649286
210,1260.65,0.69858,1.46914,1.15412,0.9061,0.79044,0.84022,0.64137,0.90458,1.57362,0.69307,0.0019412,0.000647066,0.0019412,0.000647066,0.0019412,0.000647066,0.0019412,0.000647066
211,1266.61,0.67089,1.61924,1.10075,0.9061,0.79044,0.84022,0.64137,0.90458,1.57362,0.69307,0.00193454,0.000644847,0.00193454,0.000644847,0.00193454,0.000644847,0.00193454,0.000644847
212,1272.7,0.65339,1.76366,1.16762,0.9061,0.79044,0.84022,0.64137,0.90458,1.57362,0.69307,0.00192788,0.000642627,0.00192788,0.000642627,0.00192788,0.000642627,0.00192788,0.000642627
213,1281.1,0.6954,1.61412,1.07667,0.9079,0.79516,0.84022,0.65684,0.85699,1.5572,0.67643,0.00192122,0.000640407,0.00192122,0.000640407,0.00192122,0.000640407,0.00192122,0.000640407
214,1289.26,0.70332,1.63718,1.14639,0.9079,0.79516,0.84022,0.65684,0.85699,1.5572,0.67643,0.00191456,0.000638187,0.00191456,0.000638187,0.00191456,0.000638187,0.00191456,0.000638187
215,1296.45,0.60822,1.44253,1.07845,0.9079,0.79516,0.84022,0.65684,0.85699,1.5572,0.67643,0.0019079,0.000635968,0.0019079,0.000635968,0.0019079,0.000635968,0.0019079,0.000635968
216,1304.45,0.82735,1.56145,1.24709,0.91373,0.7902,0.8358,0.68398,0.83366,1.5507,0.667,0.00190124,0.000633748,0.00190124,0.000633748,0.00190124,0.000633748,0.00190124,0.000633748
217,1311.08,0.69214,1.52485,1.10731,0.91373,0.7902,0.8358,0.68398,0.83366,1.5507,0.667,0.00189458,0.000631528,0.00189458,0.000631528,0.00189458,0.000631528,0.00189458,0.000631528
218,1317.48,0.71764,1.71245,1.19411,0.91373,0.7902,0.8358,0.68398,0.83366,1.5507,0.667,0.00188792,0.000629308,0.00188792,0.000629308,0.00188792,0.000629308,0.00188792,0.000629308
219,1325.47,0.65509,1.56052,1.01479,0.92099,0.78966,0.8756,0.70835,0.8414,1.4862,0.67409,0.00188127,0.000627088,0.00188127,0.000627088,0.00188127,0.000627088,0.00188127,0.000627088
220,1333.14,0.76062,1.61942,1.20792,0.92099,0.78966,0.8756,0.70835,0.8414,1.4862,0.67409,0.00187461,0.000624869,0.00187461,0.000624869,0.00187461,0.000624869,0.00187461,0.000624869
221,1339.84,0.6943,1.66067,1.12687,0.92099,0.78966,0.8756,0.70835,0.8414,1.4862,0.67409,0.00186795,0.000622649,0.00186795,0.000622649,0.00186795,0.000622649,0.00186795,0.000622649
222,1348.15,0.70837,1.65451,1.14588,0.928,0.79053,0.92867,0.73869,0.85084,1.43608,0.67838,0.00186129,0.000620429,0.00186129,0.000620429,0.00186129,0.000620429,0.00186129,0.000620429
223,1355.39,0.77982,1.70708,1.17141,0.928,0.79053,0.92867,0.73869,0.85084,1.43608,0.67838,0.00185463,0.000618209,0.00185463,0.000618209,0.00185463,0.000618209,0.00185463,0.000618209
224,1362.02,0.68237,1.53057,1.14653,0.928,0.79053,0.92867,0.73869,0.85084,1.43608,0.67838,0.00184797,0.00061599,0.00184797,0.00061599,0.00184797,0.00061599,0.00184797,0.00061599
225,1368.91,0.84007,1.75453,1.27271,0.928,0.79053,0.92867,0.73869,0.85084,1.43608,0.67838,0.00184131,0.00061377,0.00184131,0.00061377,0.00184131,0.00061377,0.00184131,0.00061377
226,1377.47,0.83439,1.68488,1.24181,0.91881,0.8,0.96167,0.78923,0.82664,1.43318,0.6762,0.00183465,0.00061155,0.00183465,0.00061155,0.00183465,0.00061155,0.00183465,0.00061155
227,1384.52,1.14547,2.10878,1.32047,0.91881,0.8,0.96167,0.78923,0.82664,1.43318,0.6762,0.00182799,0.00060933,0.00182799,0.00060933,0.00182799,0.00060933,0.00182799,0.00060933
228,1391.65,0.62991,1.41878,1.09601,0.91881,0.8,0.96167,0.78923,0.82664,1.43318,0.6762,0.00182133,0.00060711,0.00182133,0.00060711,0.00182133,0.00060711,0.00182133,0.00060711
229,1401.21,0.72874,1.66725,1.1722,0.93084,0.8,0.96167,0.79594,0.82996,1.41441,0.67105,0.00181467,0.000604891,0.00181467,0.000604891,0.00181467,0.000604891,0.00181467,0.000604891
230,1408.55,0.65599,1.41493,1.07592,0.93084,0.8,0.96167,0.79594,0.82996,1.41441,0.67105,0.00180801,0.000602671,0.00180801,0.000602671,0.00180801,0.000602671,0.00180801,0.000602671
231,1415.12,0.65814,1.50561,1.06801,0.93084,0.8,0.96167,0.79594,0.82996,1.41441,0.67105,0.00180135,0.000600451,0.00180135,0.000600451,0.00180135,0.000600451,0.00180135,0.000600451
232,1423.16,0.77394,1.66276,1.18788,0.93873,0.79409,0.8955,0.72971,0.83699,1.39045,0.67737,0.00179469,0.000598231,0.00179469,0.000598231,0.00179469,0.000598231,0.00179469,0.000598231
233,1429.16,0.69386,1.49546,1.12188,0.93873,0.79409,0.8955,0.72971,0.83699,1.39045,0.67737,0.00178803,0.000596012,0.00178803,0.000596012,0.00178803,0.000596012,0.00178803,0.000596012
234,1435.31,0.72778,1.60785,1.18185,0.93873,0.79409,0.8955,0.72971,0.83699,1.39045,0.67737,0.00178138,0.000593792,0.00178138,0.000593792,0.00178138,0.000593792,0.00178138,0.000593792
235,1442.17,0.97696,2.00325,1.52231,0.7311,1,0.995,0.82261,0.84612,1.38406,0.67697,0.00177472,0.000591572,0.00177472,0.000591572,0.00177472,0.000591572,0.00177472,0.000591572
236,1448.05,0.89975,1.6599,1.26914,0.7311,1,0.995,0.82261,0.84612,1.38406,0.67697,0.00176806,0.000589352,0.00176806,0.000589352,0.00176806,0.000589352,0.00176806,0.000589352
237,1454.14,0.5999,1.51641,1.02683,0.7311,1,0.995,0.82261,0.84612,1.38406,0.67697,0.0017614,0.000587132,0.0017614,0.000587132,0.0017614,0.000587132,0.0017614,0.000587132
238,1461.59,0.69362,1.36041,1.19673,0.81727,0.98426,0.995,0.80931,0.87637,1.39903,0.68008,0.00175474,0.000584913,0.00175474,0.000584913,0.00175474,0.000584913,0.00175474,0.000584913
239,1467.47,0.72078,1.50657,1.21339,0.81727,0.98426,0.995,0.80931,0.87637,1.39903,0.68008,0.00174808,0.000582693,0.00174808,0.000582693,0.00174808,0.000582693,0.00174808,0.000582693
240,1473.05,0.80454,1.64445,1.33789,0.81727,0.98426,0.995,0.80931,0.87637,1.39903,0.68008,0.00174142,0.000580473,0.00174142,0.000580473,0.00174142,0.000580473,0.00174142,0.000580473
241,1479.08,0.45933,3.70572,0.82057,0.81727,0.98426,0.995,0.80931,0.87637,1.39903,0.68008,0.00173476,0.000578253,0.00173476,0.000578253,0.00173476,0.000578253,0.00173476,0.000578253
242,1487.83,0.68676,1.33556,1.0911,0.83507,0.97409,0.995,0.80931,0.8952,1.36782,0.68817,0.0017281,0.000576034,0.0017281,0.000576034,0.0017281,0.000576034,0.0017281,0.000576034
243,1494.54,0.63999,1.47938,1.08418,0.83507,0.97409,0.995,0.80931,0.8952,1.36782,0.68817,0.00172144,0.000573814,0.00172144,0.000573814,0.00172144,0.000573814,0.00172144,0.000573814
244,1500.78,0.78224,1.47913,1.2404,0.83507,0.97409,0.995,0.80931,0.8952,1.36782,0.68817,0.00171478,0.000571594,0.00171478,0.000571594,0.00171478,0.000571594,0.00171478,0.000571594
245,1508.64,0.79123,1.49714,1.22643,0.86027,0.98919,0.995,0.80388,0.89252,1.34104,0.68303,0.00170812,0.000569374,0.00170812,0.000569374,0.00170812,0.000569374,0.00170812,0.000569374
246,1515.04,0.67695,1.36563,1.13064,0.86027,0.98919,0.995,0.80388,0.89252,1.34104,0.68303,0.00170146,0.000567154,0.00170146,0.000567154,0.00170146,0.000567154,0.00170146,0.000567154
247,1522.57,0.68571,1.57423,1.17433,0.86027,0.98919,0.995,0.80388,0.89252,1.34104,0.68303,0.0016948,0.000564935,0.0016948,0.000564935,0.0016948,0.000564935,0.0016948,0.000564935
248,1531.42,0.75692,1.54502,1.1877,0.86458,0.99428,0.995,0.81602,0.90382,1.32351,0.6803,0.00168814,0.000562715,0.00168814,0.000562715,0.00168814,0.000562715,0.00168814,0.000562715
249,1540.98,0.65363,1.44566,1.12405,0.86458,0.99428,0.995,0.81602,0.90382,1.32351,0.6803,0.00168149,0.000560495,0.00168149,0.000560495,0.00168149,0.000560495,0.00168149,0.000560495
250,1548.32,0.74853,1.55619,1.1314,0.86458,0.99428,0.995,0.81602,0.90382,1.32351,0.6803,0.00167483,0.000558275,0.00167483,0.000558275,0.00167483,0.000558275,0.00167483,0.000558275
251,1557.16,0.75359,1.43116,1.19918,0.8751,1,0.995,0.81602,0.89399,1.32096,0.67532,0.00166817,0.000556055,0.00166817,0.000556055,0.00166817,0.000556055,0.00166817,0.000556055
252,1564.24,0.73635,1.2861,1.06977,0.8751,1,0.995,0.81602,0.89399,1.32096,0.67532,0.00166151,0.000553836,0.00166151,0.000553836,0.00166151,0.000553836,0.00166151,0.000553836
253,1571.22,0.66742,1.52651,1.06571,0.8751,1,0.995,0.81602,0.89399,1.32096,0.67532,0.00165485,0.000551616,0.00165485,0.000551616,0.00165485,0.000551616,0.00165485,0.000551616
254,1582.13,0.71864,1.57214,1.15228,0.87637,1,0.995,0.78736,0.92091,1.32428,0.68566,0.00164819,0.000549396,0.00164819,0.000549396,0.00164819,0.000549396,0.00164819,0.000549396
255,1590.66,0.61059,1.34526,1.0457,0.87637,1,0.995,0.78736,0.92091,1.32428,0.68566,0.00164153,0.000547176,0.00164153,0.000547176,0.00164153,0.000547176,0.00164153,0.000547176
256,1597.92,0.66526,1.48116,1.14852,0.87637,1,0.995,0.78736,0.92091,1.32428,0.68566,0.00163487,0.000544957,0.00163487,0.000544957,0.00163487,0.000544957,0.00163487,0.000544957
257,1605.74,0.70175,1.53912,1.22414,0.87637,1,0.995,0.78736,0.92091,1.32428,0.68566,0.00162821,0.000542737,0.00162821,0.000542737,0.00162821,0.000542737,0.00162821,0.000542737
258,1618.34,0.45876,1.3211,0.97619,0.89043,1,0.995,0.78736,0.92781,1.33409,0.6841,0.00162155,0.000540517,0.00162155,0.000540517,0.00162155,0.000540517,0.00162155,0.000540517
259,1627.63,0.65812,1.4061,1.08278,0.89043,1,0.995,0.78736,0.92781,1.33409,0.6841,0.00161489,0.000538297,0.00161489,0.000538297,0.00161489,0.000538297,0.00161489,0.000538297
260,1637.18,0.87475,1.65975,1.31941,0.89043,1,0.995,0.78736,0.92781,1.33409,0.6841,0.00160823,0.000536077,0.00160823,0.000536077,0.00160823,0.000536077,0.00160823,0.000536077
261,1650.19,0.93661,1.68285,1.33806,0.88834,0.99718,0.995,0.80175,0.93074,1.33268,0.69192,0.00160157,0.000533858,0.00160157,0.000533858,0.00160157,0.000533858,0.00160157,0.000533858
262,1662.96,0.56144,1.27115,1.00215,0.88834,0.99718,0.995,0.80175,0.93074,1.33268,0.69192,0.00159491,0.000531638,0.00159491,0.000531638,0.00159491,0.000531638,0.00159491,0.000531638
263,1672.51,0.67885,1.39797,1.14268,0.88834,0.99718,0.995,0.80175,0.93074,1.33268,0.69192,0.00158825,0.000529418,0.00158825,0.000529418,0.00158825,0.000529418,0.00158825,0.000529418
264,1683.85,0.63721,1.4196,1.13711,0.90055,1,0.995,0.8117,0.94195,1.30004,0.6973,0.0015816,0.000527198,0.0015816,0.000527198,0.0015816,0.000527198,0.0015816,0.000527198
265,1690.93,0.62911,1.42099,1.1712,0.90055,1,0.995,0.8117,0.94195,1.30004,0.6973,0.00157494,0.000524979,0.00157494,0.000524979,0.00157494,0.000524979,0.00157494,0.000524979
266,1697.65,0.56339,1.57819,1.10802,0.90055,1,0.995,0.8117,0.94195,1.30004,0.6973,0.00156828,0.000522759,0.00156828,0.000522759,0.00156828,0.000522759,0.00156828,0.000522759
